,SPY,QQQ,DIA,IVV,VOO,VTI,IWM,XLK,XLF,XLY,XLC,XLI,XLE
2023-03-27,0.19281464113330793,0.5337463772798646,0.31312276478430606,-0.04558160286942855,0.07529128715265795,0.3201062455013517,0.02844631057443299,-0.04114416442245441,0.23769149106276802,0.049794210489773325,0.018121350773697236,0.17231213751636962,0.12139912959833521
2023-03-28,0.15537963625137827,0.5318809608408621,0.3503119961084998,-0.03281253855095819,0.07600238145664204,0.31716288306322765,0.029783298966613685,-0.031937377694826255,0.22097929883313536,0.0675090359098064,0.029852070505315898,0.18408492340198862,0.12897626568048112
2023-03-29,0.15667388611678812,0.5429738793803645,0.36018920811462046,-0.03712314921507355,0.06839835486318853,0.31969072749215743,0.054018601239041494,-0.04952398382963477,0.19996641984684876,0.07098044852835415,0.03161538603315617,0.18768504836754474,0.1336355636491086
2023-03-30,0.15432585229726603,0.5663218309593957,0.3371756484374727,-0.048550604586777235,0.06784953346095282,0.2960428953248449,0.05238078517256042,-0.023601931343714497,0.2012797171712882,0.07544096211413441,0.013712914555567467,0.1794396272469526,0.12900761794424956
2023-03-31,0.15056012584592252,0.5865464878844522,0.3465410143483496,-0.06422247394083272,0.0725471051374329,0.3045162215522967,0.07048302075037942,0.0011061789548111045,0.18705330429387018,0.06427809944597934,-0.004150753328151777,0.17692932936034786,0.13700299356094459
2023-04-01,0.16637014359475905,0.5864072225298144,0.342743301499527,-0.060946104057101616,0.06101996161298255,0.3368593023777183,0.04736810534360854,0.004877287638246972,0.21840739758231476,0.06538009711437931,-0.006001338853174193,0.17256764801819144,0.13529711833450847
2023-04-02,0.187962870714907,0.5542292938598717,0.36674480701897183,-0.08130546134385379,0.05802017667446633,0.33142063607323835,0.057196404390169334,-0.01809457764000924,0.2263399875735439,0.09674474146368209,-0.02544894892206635,0.17641324053234736,0.12636738566755934
2023-04-03,0.19535117880780253,0.5555165105211081,0.3581225033833072,-0.07298737707078767,0.08608539832126748,0.32955707919732885,0.06899277352239205,-0.0364936720080767,0.21299344192127376,0.10483083563188775,-0.0021872084940268745,0.18274744076413227,0.12267151520971202
2023-04-04,0.19634054988915284,0.5377603945115623,0.3681902332786377,-0.05875238113593653,0.08030404332877128,0.32350644698093634,0.07398094696717278,-0.042044468048685626,0.21300145270188642,0.13732666246938546,-0.0048925940052168245,0.17837233848381392,0.11395838812518463
2023-04-05,0.2085034294616519,0.5360420319132908,0.3594496377038163,-0.03793282065184135,0.10259808839647584,0.31550009349485575,0.04698284769676354,-0.025931762701131796,0.20373200531548635,0.15018604645682698,-0.033444151270894354,0.19276129855830357,0.09679080918597291
2023-04-06,0.22046489124764976,0.5372561279308373,0.3461405464128667,-0.043038365345743054,0.11389286525082636,0.31808851029158425,0.0567490424038508,0.004714846066600487,0.18126838113982058,0.17544423508135634,-0.03087881220804616,0.18027953783345665,0.07783610479988806
2023-04-07,0.21862808538599426,0.5520808796097042,0.34522730960720366,-0.019371041392032842,0.09312522990005298,0.3189071760738934,0.038963140737654015,0.011169324305975005,0.19557169199128008,0.17013280817614054,-0.06894202005745317,0.18426376003540407,0.0853871830758907
2023-04-08,0.22569250671041974,0.5716176124870365,0.33016150441246794,-0.008167799810276103,0.1120128425872226,0.2932283623137957,0.04475791812643867,0.004606626840859933,0.1953488518947554,0.17634795542921558,-0.07525044851915647,0.1751281388479799,0.08689946933821108
2023-04-09,0.2103838176274777,0.5563302355537587,0.3413521036568155,-0.024399710337655943,0.12300753010086078,0.3011672317066049,0.019870817194579723,-0.004556842944174893,0.21426049294046598,0.16263047246212037,-0.08121651245379728,0.18305905224675834,0.09965032697745001
2023-04-10,0.20761073433681027,0.548367582633384,0.3636876515822931,0.0026837846193077386,0.13869040086258771,0.3034470038450803,0.008746831369965829,-0.016013509042523372,0.22309820451945234,0.1699064457754506,-0.05919253355960084,0.19381580363480042,0.07810412245105273
